"","Site","Planting","Latitude","Longitude","Crop","Genetics"
"1903","newton_il","05/23/2007",38.9881,-88.1647,"soybean",4
"1904","northbend_ne","05/26/2007",41.4648,-96.783,"soybean",3
"1905","portagevilleloam_mo","05/15/2007",36.4295,-89.6994,"soybean",4
"1906","portagevilleloam_mo","05/15/2007",36.4295,-89.6994,"soybean",0
"1907","portagevilleloam_mo","05/15/2007",36.4295,-89.6994,"soybean",0
"1908","portagevilleloam_mo","05/15/2007",36.4295,-89.6994,"soybean",1
"1909","portagevilleloam_mo","05/15/2007",36.4295,-89.6994,"soybean",3
"1910","portagevilleloam_mo","05/15/2007",36.4295,-89.6994,"soybean",2
"1911","queenstown_md","05/23/2007",38.9863,-76.1693,"soybean",4
"1912","queenstown_md","05/23/2007",38.9863,-76.1693,"soybean",3
"1913","southcharleston_oh","05/24/2007",39.8249,-83.6415,"soybean",3
"1914","southcharleston_oh","05/24/2007",39.8249,-83.6415,"soybean",4
"1915","stevenscreek_ne","05/26/2007",40.8355,-96.5143,"soybean",3
"1916","stevenscreek_ne","05/26/2007",40.8355,-96.5143,"soybean",4
"1917","charlescity_ia","05/26/2007",43.0644,-92.6745,"soybean",1
"1918","casselton_nd","05/20/2007",46.8973,-97.2124,"soybean",0
"1919","casselton_nd","05/20/2007",46.8973,-97.2124,"soybean",0
"1920","crookston_mn","05/17/2007",47.7747,-96.6062,"soybean",0
"1921","crookston_mn","05/17/2007",47.7747,-96.6062,"soybean",0
"1922","moorhead_mn","05/20/2007",46.8674,-96.7457,"soybean",0
"1923","moorhead_mn","05/20/2007",46.8674,-96.7457,"soybean",0
"1924","shelly_mn","05/18/2007",47.4584,-96.8196,"soybean",0
"1925","shelly_mn","05/18/2007",47.4584,-96.8196,"soybean",0
"1926","morris_mn","05/23/2007",45.5861,-95.9046,"soybean",0
"1927","rosemount_mn","05/25/2007",44.7466,-93.0662,"soybean",0
"1928","watertown_sd","05/25/2007",44.9096,-97.1539,"soybean",0
"1929","watertown_sd","05/25/2007",44.9096,-97.1539,"soybean",1
"1930","beresford_sd","05/26/2007",43.0797,-96.7802,"soybean",2
"1931","saginaw_mi","05/26/2007",43.4199,-83.95,"soybean",1
"1932","saginaw_mi","05/26/2007",43.4199,-83.95,"soybean",2
"1933","ottawa_ks","05/22/2007",38.5998,-95.2643,"soybean",4
"1934","ottawa_ks","05/22/2007",38.5998,-95.2643,"soybean",3
"1935","portagevilleclay_mo","05/15/2007",36.4295,-89.6994,"soybean",3
"1936","portagevilleclay_mo","05/15/2007",36.4295,-89.6994,"soybean",4
"1937","belleville_il","05/21/2007",38.515,-89.9865,"soybean",4
"1938","harrisburg_il","05/19/2007",37.7373,-88.5457,"soybean",4
"1939","jackson_tn","05/13/2007",35.6535,-88.8351,"soybean",4
"1940","lexington_ky","05/20/2007",38.0423,-84.4587,"soybean",4
"1941","lexington_ky","05/20/2007",38.0423,-84.4587,"soybean",3
"1942","mason_oh","05/23/2007",39.3563,-84.3034,"soybean",4
"1943","humboldt_ia","05/26/2007",42.7232,-94.2245,"soybean",1
"1944","carbondale_il","05/19/2007",37.7219,-89.2237,"soybean",4
"1945","ames_ia","05/25/2008",42.0262,-93.6275,"soybean",2
"1946","ames_ia","05/25/2008",42.0262,-93.6275,"soybean",3
"1947","ames_ia","05/25/2008",42.0262,-93.6275,"soybean",1
"1948","carlisle_ia","05/25/2008",41.5115,-93.4949,"soybean",3
"1949","carlisle_ia","05/25/2008",41.5115,-93.4949,"soybean",2
"1950","columbia_mo","05/22/2008",38.9475,-92.3263,"soybean",3
"1951","columbia_mo","05/22/2008",38.9475,-92.3263,"soybean",4
"1952","dewitt_ne","05/24/2008",40.3953,-96.9222,"soybean",3
"1953","hoytville_oh","05/25/2008",41.19,-83.7844,"soybean",2
"1954","hoytville_oh","05/25/2008",41.19,-83.7844,"soybean",3
"1955","westlafayette_in","05/24/2008",40.399,-86.8592,"soybean",2
"1956","westlafayette_in","05/24/2008",40.399,-86.8592,"soybean",3
"1957","westlafayette_in","05/24/2008",40.399,-86.8592,"soybean",4
"1958","westlafayette_in","05/24/2008",40.399,-86.8592,"soybean",1
"1959","lincoln_ne","05/25/2008",40.8102,-96.6808,"soybean",3
"1960","manhattan_ks","05/22/2008",39.1883,-96.605,"soybean",3
"1961","manhattan_ks","05/22/2008",39.1883,-96.605,"soybean",4
"1962","northbend_ne","05/25/2008",41.4648,-96.783,"soybean",3
"1963","ottawa_ks","05/21/2008",38.5998,-95.2643,"soybean",4
"1964","ottawa_ks","05/21/2008",38.5998,-95.2643,"soybean",3
"1965","portagevilleclay_mo","05/14/2008",36.4295,-89.6994,"soybean",3
"1966","portagevilleclay_mo","05/14/2008",36.4295,-89.6994,"soybean",4
"1967","portagevilleloam_mo","05/14/2008",36.4295,-89.6994,"soybean",4
"1968","portagevilleloam_mo","05/14/2008",36.4295,-89.6994,"soybean",0
"1969","portagevilleloam_mo","05/14/2008",36.4295,-89.6994,"soybean",0
"1970","portagevilleloam_mo","05/14/2008",36.4295,-89.6994,"soybean",1
"1971","portagevilleloam_mo","05/14/2008",36.4295,-89.6994,"soybean",3
"1972","portagevilleloam_mo","05/14/2008",36.4295,-89.6994,"soybean",2
"1973","queenstown_md","05/22/2008",38.9863,-76.1693,"soybean",4
"1974","queenstown_md","05/22/2008",38.9863,-76.1693,"soybean",3
"1975","southcharleston_oh","05/23/2008",39.8249,-83.6415,"soybean",3
"1976","southcharleston_oh","05/23/2008",39.8249,-83.6415,"soybean",4
"1977","urbana_il","05/24/2008",40.1106,-88.1972,"soybean",2
"1978","urbana_il","05/24/2008",40.1106,-88.1972,"soybean",3
"1979","urbana_il","05/24/2008",40.1106,-88.1972,"soybean",4
"1980","wanatah_in","05/25/2008",41.4304,-86.8926,"soybean",3
"1981","wanatah_in","05/25/2008",41.4304,-86.8926,"soybean",2
"1982","wanatah_in","05/25/2008",41.4304,-86.8926,"soybean",1
"1983","wooster_oh","05/25/2008",40.8166,-81.9337,"soybean",3
"1984","wooster_oh","05/25/2008",40.8166,-81.9337,"soybean",2
"1985","aurora_sd","05/24/2008",44.2821,-96.6866,"soybean",0
"1986","aurora_sd","05/24/2008",44.2821,-96.6866,"soybean",2
"1987","aurora_sd","05/24/2008",44.2821,-96.6866,"soybean",1
"1988","beemer_ne","05/25/2008",41.93,-96.8093,"soybean",2
"1989","beemer_ne","05/25/2008",41.93,-96.8093,"soybean",1
"1990","beemer_ne","05/25/2008",41.93,-96.8093,"soybean",0
"1991","cotesfield_ne","05/25/2008",41.3576,-98.6336,"soybean",2
"1992","cotesfield_ne","05/25/2008",41.3576,-98.6336,"soybean",1
"1993","cotesfield_ne","05/25/2008",41.3576,-98.6336,"soybean",0
"1994","dekalb_il","05/25/2008",41.9299,-88.7478,"soybean",2
"1995","inghamcounty_mi","05/25/2008",42.6469,-84.3542,"soybean",2
"1996","inghamcounty_mi","05/25/2008",42.6469,-84.3542,"soybean",1
"1997","lamberton_mn","05/24/2008",44.2306,-95.2676,"soybean",1
"1998","lamberton_mn","05/24/2008",44.2306,-95.2676,"soybean",2
"1999","phillips_ne","05/25/2008",40.8979,-98.2141,"soybean",2
"2000","phillips_ne","05/25/2008",40.8979,-98.2141,"soybean",1
"2001","phillips_ne","05/25/2008",40.8979,-98.2141,"soybean",3
"2002","rippey_ia","05/25/2008",41.9342,-94.2008,"soybean",2
"2003","waseca_mn","05/25/2008",44.0826,-93.5026,"soybean",1
"2004","waseca_mn","05/25/2008",44.0826,-93.5026,"soybean",2
"2005","curlew_ia","05/25/2008",42.9795,-94.7377,"soybean",1
"2006","casselton_nd","05/19/2008",46.8973,-97.2124,"soybean",0
"2007","casselton_nd","05/19/2008",46.8973,-97.2124,"soybean",0
"2008","crookston_mn","05/16/2008",47.7747,-96.6062,"soybean",0
"2009","crookston_mn","05/16/2008",47.7747,-96.6062,"soybean",0
"2010","northwood_nd","05/16/2008",47.7389,-97.5708,"soybean",0
"2011","northwood_nd","05/16/2008",47.7389,-97.5708,"soybean",0
"2012","shelly_mn","05/17/2008",47.4584,-96.8196,"soybean",0
"2013","shelly_mn","05/17/2008",47.4584,-96.8196,"soybean",0
"2014","morris_mn","05/22/2008",45.5861,-95.9046,"soybean",0
"2015","rosemount_mn","05/24/2008",44.7466,-93.0662,"soybean",0
"2016","watertown_sd","05/23/2008",44.9096,-97.1539,"soybean",0
"2017","watertown_sd","05/23/2008",44.9096,-97.1539,"soybean",1
"2018","beresford_sd","05/25/2008",43.0797,-96.7802,"soybean",2
"2019","saginaw_mi","05/25/2008",43.4199,-83.95,"soybean",1
"2020","saginaw_mi","05/25/2008",43.4199,-83.95,"soybean",2
"2021","ashland_ks","05/17/2008",37.1868,-99.7697,"soybean",3
"2022","ashland_ks","05/17/2008",37.1868,-99.7697,"soybean",4
"2023","belleville_il","05/21/2008",38.515,-89.9865,"soybean",4
"2024","harrisburg_il","05/19/2008",37.7373,-88.5457,"soybean",4
"2025","jackson_tn","05/12/2008",35.6535,-88.8351,"soybean",4
"2026","lexington_ky","05/19/2008",38.0423,-84.4587,"soybean",4
"2027","lexington_ky","05/19/2008",38.0423,-84.4587,"soybean",3
"2028","moorhead_mn","05/19/2008",46.8674,-96.7457,"soybean",0
"2029","moorhead_mn","05/19/2008",46.8674,-96.7457,"soybean",0
"2030","humboldt_ia","05/25/2008",42.7232,-94.2245,"soybean",1
"2031","ames_ia","05/26/2009",42.0262,-93.6275,"soybean",2
"2032","ames_ia","05/26/2009",42.0262,-93.6275,"soybean",3
"2033","ames_ia","05/26/2009",42.0262,-93.6275,"soybean",1
"2034","aurora_sd","05/25/2009",44.2821,-96.6866,"soybean",0
"2035","aurora_sd","05/25/2009",44.2821,-96.6866,"soybean",2
"2036","aurora_sd","05/25/2009",44.2821,-96.6866,"soybean",1
"2037","beemer_ne","05/26/2009",41.93,-96.8093,"soybean",2
"2038","beemer_ne","05/26/2009",41.93,-96.8093,"soybean",1
"2039","beemer_ne","05/26/2009",41.93,-96.8093,"soybean",0
"2040","burkeyfarms_ia","05/26/2009",42.0531,-93.8773,"soybean",2
"2041","cotesfield_ne","05/26/2009",41.3576,-98.6336,"soybean",2
"2042","cotesfield_ne","05/26/2009",41.3576,-98.6336,"soybean",1
"2043","cotesfield_ne","05/26/2009",41.3576,-98.6336,"soybean",0
"2044","dekalb_il","05/26/2009",41.9299,-88.7478,"soybean",2
"2045","hoytville_oh","05/26/2009",41.19,-83.7844,"soybean",2
"2046","hoytville_oh","05/26/2009",41.19,-83.7844,"soybean",3
"2047","inghamcounty_mi","05/26/2009",42.6469,-84.3542,"soybean",2
"2048","inghamcounty_mi","05/26/2009",42.6469,-84.3542,"soybean",1
"2049","westlafayette_in","05/25/2009",40.399,-86.8592,"soybean",2
"2050","westlafayette_in","05/25/2009",40.399,-86.8592,"soybean",3
"2051","westlafayette_in","05/25/2009",40.399,-86.8592,"soybean",4
"2052","westlafayette_in","05/25/2009",40.399,-86.8592,"soybean",1
"2053","lamberton_mn","05/25/2009",44.2306,-95.2676,"soybean",1
"2054","lamberton_mn","05/25/2009",44.2306,-95.2676,"soybean",2
"2055","phillips_ne","05/26/2009",40.8979,-98.2141,"soybean",2
"2056","phillips_ne","05/26/2009",40.8979,-98.2141,"soybean",1
"2057","phillips_ne","05/26/2009",40.8979,-98.2141,"soybean",3
"2058","rippey_ia","05/26/2009",41.9342,-94.2008,"soybean",2
"2059","urbana_il","05/25/2009",40.1106,-88.1972,"soybean",2
"2060","urbana_il","05/25/2009",40.1106,-88.1972,"soybean",3
"2061","urbana_il","05/25/2009",40.1106,-88.1972,"soybean",4
"2062","wanatah_in","05/26/2009",41.4304,-86.8926,"soybean",3
"2063","wanatah_in","05/26/2009",41.4304,-86.8926,"soybean",2
"2064","wanatah_in","05/26/2009",41.4304,-86.8926,"soybean",1
"2065","waseca_mn","05/26/2009",44.0826,-93.5026,"soybean",1
"2066","waseca_mn","05/26/2009",44.0826,-93.5026,"soybean",2
"2067","wooster_oh","05/26/2009",40.8166,-81.9337,"soybean",3
"2068","wooster_oh","05/26/2009",40.8166,-81.9337,"soybean",2
"2069","arthur_il","05/24/2009",39.7144,-88.4694,"soybean",3
"2070","ashland_ks","05/18/2009",37.1868,-99.7697,"soybean",3
"2071","ashland_ks","05/18/2009",37.1868,-99.7697,"soybean",4
"2072","carlisle_ia","05/26/2009",41.5115,-93.4949,"soybean",3
"2073","carlisle_ia","05/26/2009",41.5115,-93.4949,"soybean",2
"2074","columbia_mo","05/23/2009",38.9475,-92.3263,"soybean",3
"2075","columbia_mo","05/23/2009",38.9475,-92.3263,"soybean",4
"2076","crawfordsville_ia","05/26/2009",41.214,-91.5367,"soybean",3
"2077","dewitt_ne","05/25/2009",40.3953,-96.9222,"soybean",3
"2078","lincoln_ne","05/26/2009",40.8102,-96.6808,"soybean",3
"2079","northbend_ne","05/26/2009",41.4648,-96.783,"soybean",3
"2080","ottawa_ks","05/22/2009",38.5998,-95.2643,"soybean",4
"2081","ottawa_ks","05/22/2009",38.5998,-95.2643,"soybean",3
"2082","portagevilleclay_mo","05/16/2009",36.4295,-89.6994,"soybean",3
"2083","portagevilleclay_mo","05/16/2009",36.4295,-89.6994,"soybean",4
"2084","portagevilleloam_mo","05/16/2009",36.4295,-89.6994,"soybean",4
"2085","portagevilleloam_mo","05/16/2009",36.4295,-89.6994,"soybean",0
"2086","portagevilleloam_mo","05/16/2009",36.4295,-89.6994,"soybean",0
"2087","portagevilleloam_mo","05/16/2009",36.4295,-89.6994,"soybean",1
"2088","portagevilleloam_mo","05/16/2009",36.4295,-89.6994,"soybean",3
"2089","portagevilleloam_mo","05/16/2009",36.4295,-89.6994,"soybean",2
"2090","queenstown_md","05/23/2009",38.9863,-76.1693,"soybean",4
"2091","queenstown_md","05/23/2009",38.9863,-76.1693,"soybean",3
"2092","southcharleston_oh","05/24/2009",39.8249,-83.6415,"soybean",3
"2093","southcharleston_oh","05/24/2009",39.8249,-83.6415,"soybean",4
"2094","charlescity_ia","05/26/2009",43.0644,-92.6745,"soybean",1
"2095","kanawha_ia","05/26/2009",42.9342,-93.7933,"soybean",1
"2096","saginaw_mi","05/26/2009",43.4199,-83.95,"soybean",1
"2097","saginaw_mi","05/26/2009",43.4199,-83.95,"soybean",2
"2098","morris_mn","05/23/2009",45.5861,-95.9046,"soybean",0
"2099","rosemount_mn","05/25/2009",44.7466,-93.0662,"soybean",0
"2100","beresford_sd","05/26/2009",43.0797,-96.7802,"soybean",2
"2101","manhattan_ks","05/23/2009",39.1883,-96.605,"soybean",3
"2102","manhattan_ks","05/23/2009",39.1883,-96.605,"soybean",4
"2103","casselton_nd","05/20/2009",46.8973,-97.2124,"soybean",0
"2104","casselton_nd","05/20/2009",46.8973,-97.2124,"soybean",0
"2105","crookston_mn","05/16/2009",47.7747,-96.6062,"soybean",0
"2106","crookston_mn","05/16/2009",47.7747,-96.6062,"soybean",0
"2107","moorhead_mn","05/20/2009",46.8674,-96.7457,"soybean",0
"2108","moorhead_mn","05/20/2009",46.8674,-96.7457,"soybean",0
"2109","northwood_nd","05/17/2009",47.7389,-97.5708,"soybean",0
"2110","northwood_nd","05/17/2009",47.7389,-97.5708,"soybean",0
"2111","shelly_mn","05/18/2009",47.4584,-96.8196,"soybean",0
"2112","shelly_mn","05/18/2009",47.4584,-96.8196,"soybean",0
"2113","harrisburg_il","05/20/2009",37.7373,-88.5457,"soybean",4
"2114","lexington_ky","05/20/2009",38.0423,-84.4587,"soybean",4
"2115","lexington_ky","05/20/2009",38.0423,-84.4587,"soybean",3
"2116","jackson_tn","05/13/2009",35.6535,-88.8351,"soybean",4
"2117","bristol_sd","05/24/2009",45.3466,-97.7485,"soybean",0
"2118","belleville_il","05/22/2009",38.515,-89.9865,"soybean",4
"2119","humboldt_ia","05/26/2009",42.7232,-94.2245,"soybean",1
"2120","ames_ia","05/26/2010",42.0262,-93.6275,"soybean",2
"2121","ames_ia","05/26/2010",42.0262,-93.6275,"soybean",3
"2122","ames_ia","05/26/2010",42.0262,-93.6275,"soybean",1
"2123","aurora_sd","05/25/2010",44.2821,-96.6866,"soybean",0
"2124","aurora_sd","05/25/2010",44.2821,-96.6866,"soybean",2
"2125","aurora_sd","05/25/2010",44.2821,-96.6866,"soybean",1
"2126","beemer_ne","05/26/2010",41.93,-96.8093,"soybean",2
"2127","beemer_ne","05/26/2010",41.93,-96.8093,"soybean",1
"2128","beemer_ne","05/26/2010",41.93,-96.8093,"soybean",0
"2129","cotesfield_ne","05/26/2010",41.3576,-98.6336,"soybean",2
"2130","cotesfield_ne","05/26/2010",41.3576,-98.6336,"soybean",1
"2131","cotesfield_ne","05/26/2010",41.3576,-98.6336,"soybean",0
"2132","eldora_ia","05/26/2010",42.3606,-93.1013,"soybean",1
"2133","eldora_ia","05/26/2010",42.3606,-93.1013,"soybean",2
"2134","inghamcounty_mi","05/26/2010",42.6469,-84.3542,"soybean",2
"2135","inghamcounty_mi","05/26/2010",42.6469,-84.3542,"soybean",1
"2136","kanawha_ia","05/26/2010",42.9342,-93.7933,"soybean",1
"2137","westlafayette_in","05/25/2010",40.399,-86.8592,"soybean",2
"2138","westlafayette_in","05/25/2010",40.399,-86.8592,"soybean",3
"2139","westlafayette_in","05/25/2010",40.399,-86.8592,"soybean",4
"2140","westlafayette_in","05/25/2010",40.399,-86.8592,"soybean",1
"2141","lamberton_mn","05/25/2010",44.2306,-95.2676,"soybean",1
"2142","lamberton_mn","05/25/2010",44.2306,-95.2676,"soybean",2
"2143","phillips_ne","05/26/2010",40.8979,-98.2141,"soybean",2
"2144","phillips_ne","05/26/2010",40.8979,-98.2141,"soybean",1
"2145","phillips_ne","05/26/2010",40.8979,-98.2141,"soybean",3
"2146","saginaw_mi","05/26/2010",43.4199,-83.95,"soybean",1
"2147","saginaw_mi","05/26/2010",43.4199,-83.95,"soybean",2
"2148","wanatah_in","05/26/2010",41.4304,-86.8926,"soybean",3
"2149","wanatah_in","05/26/2010",41.4304,-86.8926,"soybean",2
"2150","wanatah_in","05/26/2010",41.4304,-86.8926,"soybean",1
"2151","waseca_mn","05/26/2010",44.0826,-93.5026,"soybean",1
"2152","waseca_mn","05/26/2010",44.0826,-93.5026,"soybean",2
"2153","watertown_sd","05/24/2010",44.9096,-97.1539,"soybean",0
"2154","watertown_sd","05/24/2010",44.9096,-97.1539,"soybean",1
"2155","dekalb_il","05/26/2010",41.9299,-88.7478,"soybean",2
"2156","finchfarms_ia","05/26/2010",42.0621,-93.6984,"soybean",2
"2157","hoytville_oh","05/26/2010",41.19,-83.7844,"soybean",2
"2158","hoytville_oh","05/26/2010",41.19,-83.7844,"soybean",3
"2159","rippey_ia","05/26/2010",41.9342,-94.2008,"soybean",2
"2160","urbana_il","05/25/2010",40.1106,-88.1972,"soybean",2
"2161","urbana_il","05/25/2010",40.1106,-88.1972,"soybean",3
"2162","urbana_il","05/25/2010",40.1106,-88.1972,"soybean",4
"2163","wooster_oh","05/26/2010",40.8166,-81.9337,"soybean",3
"2164","wooster_oh","05/26/2010",40.8166,-81.9337,"soybean",2
"2165","arthur_il","05/24/2010",39.7144,-88.4694,"soybean",3
"2166","ashland_ks","05/18/2010",37.1868,-99.7697,"soybean",3
"2167","ashland_ks","05/18/2010",37.1868,-99.7697,"soybean",4
"2168","carlisle_ia","05/26/2010",41.5115,-93.4949,"soybean",3
"2169","carlisle_ia","05/26/2010",41.5115,-93.4949,"soybean",2
"2170","columbia_mo","05/23/2010",38.9475,-92.3263,"soybean",3
"2171","columbia_mo","05/23/2010",38.9475,-92.3263,"soybean",4
"2172","crawfordsville_ia","05/26/2010",41.214,-91.5367,"soybean",3
"2173","dewitt_ne","05/25/2010",40.3953,-96.9222,"soybean",3
"2174","lincoln_ne","05/26/2010",40.8102,-96.6808,"soybean",3
"2175","manhattan_ks","05/23/2010",39.1883,-96.605,"soybean",3
"2176","manhattan_ks","05/23/2010",39.1883,-96.605,"soybean",4
"2177","northbend_ne","05/26/2010",41.4648,-96.783,"soybean",3
"2178","ottawa_ks","05/22/2010",38.5998,-95.2643,"soybean",4
"2179","ottawa_ks","05/22/2010",38.5998,-95.2643,"soybean",3
"2180","portagevilleclay_mo","05/16/2010",36.4295,-89.6994,"soybean",3
"2181","portagevilleclay_mo","05/16/2010",36.4295,-89.6994,"soybean",4
"2182","portagevilleloam_mo","05/16/2010",36.4295,-89.6994,"soybean",4
"2183","portagevilleloam_mo","05/16/2010",36.4295,-89.6994,"soybean",0
"2184","portagevilleloam_mo","05/16/2010",36.4295,-89.6994,"soybean",0
"2185","portagevilleloam_mo","05/16/2010",36.4295,-89.6994,"soybean",1
"2186","portagevilleloam_mo","05/16/2010",36.4295,-89.6994,"soybean",3
"2187","portagevilleloam_mo","05/16/2010",36.4295,-89.6994,"soybean",2
"2188","southcharleston_oh","05/24/2010",39.8249,-83.6415,"soybean",3
"2189","southcharleston_oh","05/24/2010",39.8249,-83.6415,"soybean",4
"2190","belleville_il","05/22/2010",38.515,-89.9865,"soybean",4
"2191","queenstown_md","05/23/2010",38.9863,-76.1693,"soybean",4
"2192","queenstown_md","05/23/2010",38.9863,-76.1693,"soybean",3
"2193","casselton_nd","05/20/2010",46.8973,-97.2124,"soybean",0
"2194","casselton_nd","05/20/2010",46.8973,-97.2124,"soybean",0
"2195","crookston_mn","05/16/2010",47.7747,-96.6062,"soybean",0
"2196","crookston_mn","05/16/2010",47.7747,-96.6062,"soybean",0
"2197","moorhead_mn","05/20/2010",46.8674,-96.7457,"soybean",0
"2198","moorhead_mn","05/20/2010",46.8674,-96.7457,"soybean",0
"2199","northwood_nd","05/17/2010",47.7389,-97.5708,"soybean",0
"2200","northwood_nd","05/17/2010",47.7389,-97.5708,"soybean",0
"2201","shelly_mn","05/18/2010",47.4584,-96.8196,"soybean",0
"2202","shelly_mn","05/18/2010",47.4584,-96.8196,"soybean",0
"2203","harrisburg_il","05/20/2010",37.7373,-88.5457,"soybean",4
"2204","brownstown_il","05/23/2010",38.9943,-88.9553,"soybean",4
"2205","jackson_tn","05/13/2010",35.6535,-88.8351,"soybean",4
"2206","lexington_ky","05/20/2010",38.0423,-84.4587,"soybean",4
"2207","lexington_ky","05/20/2010",38.0423,-84.4587,"soybean",3
"2208","bristol_sd","05/24/2010",45.3466,-97.7485,"soybean",0
"2209","morris_mn","05/23/2010",45.5861,-95.9046,"soybean",0
"2210","rosemount_mn","05/25/2010",44.7466,-93.0662,"soybean",0
"2211","humboldt_ia","05/26/2010",42.7232,-94.2245,"soybean",1
"2212","beemer_ne","05/26/2011",41.93,-96.8093,"soybean",2
"2213","beemer_ne","05/26/2011",41.93,-96.8093,"soybean",1
"2214","beemer_ne","05/26/2011",41.93,-96.8093,"soybean",0
"2215","charlescity_ia","05/26/2011",43.0644,-92.6745,"soybean",1
"2216","cotesfield_ne","05/26/2011",41.3576,-98.6336,"soybean",2
"2217","cotesfield_ne","05/26/2011",41.3576,-98.6336,"soybean",1
"2218","cotesfield_ne","05/26/2011",41.3576,-98.6336,"soybean",0
"2219","eldora_ia","05/26/2011",42.3606,-93.1013,"soybean",1
"2220","eldora_ia","05/26/2011",42.3606,-93.1013,"soybean",2
"2221","inghamcounty_mi","05/26/2011",42.6469,-84.3542,"soybean",2
"2222","inghamcounty_mi","05/26/2011",42.6469,-84.3542,"soybean",1
"2223","kanawha_ia","05/26/2011",42.9342,-93.7933,"soybean",1
"2224","westlafayette_in","05/25/2011",40.399,-86.8592,"soybean",2
"2225","westlafayette_in","05/25/2011",40.399,-86.8592,"soybean",3
"2226","westlafayette_in","05/25/2011",40.399,-86.8592,"soybean",4
"2227","westlafayette_in","05/25/2011",40.399,-86.8592,"soybean",1
